"Year","Season","Reg No","Name","Tattoo","CED","CED Acc","BW","BW Acc","WW","WW Acc","YW","YW Acc","Milk","Milk Acc","Total Maternal","Growth Idx"
"2024","20240808","AF251303","ARTESIAN L126 PROSPERA K18","K18","-3.66","0.126","4.288","0.305","25.382","0.199","56.889","0.036","27.253","0.076","39.944","60.033"
"2024","20240808","1T295534","ARTESIAN CATTLE E633L","E633L","-7.271","0.09","2.363","0.096","42.654","0.075","78.975","0.012","26.476","0.044","47.803","84.247"
"2024","20240808","1T295535","ARTESIAN CATTLE 320L","320L","0.63","0.115","0.149","0.081","47.262","0.06","84.208","0.01","25.92","0.042","49.551003","86.447"
"2024","20240808","1T295536","ARTESIAN CATTLE 425L","425L","-4.479","0.049","1.157","0.042","41.439","0.028","76.617","0.005","25.261","0.019","45.9805","75.67"
"2024","20240808","1T295537","ARTESIAN CATTLE 435L","435L","-3.799","0.117","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T295538","ARTESIAN CATTLE 413L","413L","-4.479","0.049","1.157","0.042","41.439","0.028","76.617","0.005","25.261","0.019","45.9805","75.67"
"2024","20240808","1T295539","ARTESIAN CATTLE 427L","427L","-4.479","0.049","1.157","0.042","41.439","0.028","76.617","0.005","25.261","0.019","45.9805","75.67"
"2024","20240808","1T295540","ARTESIAN CATTLE 323L","323L","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T295541","ARTESIAN CATTLE 05L","05L","-4.479","0.049","1.157","0.042","41.439","0.028","76.617","0.005","25.261","0.019","45.9805","75.67"
"2024","20240808","1T295542","ARTESIAN CATTLE 405L","405L","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T295543","ARTESIAN CATTLE 450L","450L","-3.799","0.117","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T295544","ARTESIAN CATTLE 408L","408L","-4.479","0.049","1.157","0.042","41.439","0.028","76.617","0.005","25.261","0.019","45.9805","75.67"
"2024","20240808","1T295545","ARTESIAN CATTLE 412L","412L","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T295546","ARTESIAN CATTLE 4033L","4033L","-7.271","0.09","2.363","0.096","42.654","0.075","78.975","0.012","26.476","0.044","47.803","84.247"
"2024","20240808","1T295547","ARTESIAN CATTLE E625L","E625L","-6.572","0.08","1.745","0.068","49.798","0.033","87.735","0.006","26.327","0.018","51.225998","86.166"
"2024","20240808","1T295548","ARTESIAN CATTLE 902L","902L","-4.443","0.052","1.877","0.066","44.153","0.033","80.877","0.006","27.625","0.021","49.7015","85.254"
"2024","20240808","1T295549","ARTESIAN CATTLE 439L","439L","-3.44","0.077","1.816","0.079","43.288","0.055","79.409","0.009","24.969","0.036","46.613","82.885"
"2024","20240808","1T295550","ARTESIAN CATTLE 505L","505L","-4.479","0.049","1.157","0.042","41.439","0.028","76.617","0.005","25.261","0.019","45.9805","75.67"
"2024","20240808","1T295551","ARTESIAN CATTLE H017L","H017L","-4.877","0.06","2.416","0.063","46.927","0.028","84.424","0.005","27.812","0.018","51.275497","84.871"
"2024","20240808","1T295553","ARTESIAN CATTLE G961AL","G961AL","-11.362","0.154","1.745","0.068","49.798","0.033","87.735","0.006","26.327","0.018","51.225998","86.166"
"2024","20240808","1T295554","ARTESIAN CATTLE 211L","211L","-3.44","0.077","1.816","0.079","43.288","0.055","79.409","0.009","24.969","0.036","46.613","82.885"
"2024","20240808","1T295555","ARTESIAN CATTLE E672L","E672L","-7.271","0.09","2.363","0.096","42.654","0.075","78.975","0.012","26.476","0.044","47.803","84.247"
"2024","20240808","1T295556","ARTESIAN CATTLE 202L","202L","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T295557","ARTESIAN CATTLE G918L","G918L","-5.926","0.154","1.745","0.068","49.798","0.033","87.735","0.006","26.327","0.018","51.225998","86.166"
"2024","20240808","1T295558","ARTESIAN CATTLE 9274L","9274L","-5.493","0.112","1.69","0.076","43.625","0.045","79.223","0.008","25.834","0.028","47.6465","70.594"
"2024","20240808","1T295559","ARTESIAN CATTLE 322L","322L","-3.799","0.117","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T295560","ARTESIAN CATTLE 212L","212L","-3.799","0.117","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T295561","ARTESIAN CATTLE 9403L","9403L","-5.493","0.112","1.69","0.076","43.625","0.045","79.223","0.008","25.834","0.028","47.6465","70.594"
"2024","20240808","1T295562","ARTESIAN CATTLE G971L","G971L","-6.572","0.08","1.745","0.068","49.798","0.033","87.735","0.006","26.327","0.018","51.225998","86.166"
"2024","20240808","1T295563","ARTESIAN CATTLE 204L","204L","-4.479","0.049","1.157","0.042","41.439","0.028","76.617","0.005","25.261","0.019","45.9805","75.67"
"2024","20240808","1T295564","ARTESIAN CATTLE G932L","G932L","-5.926","0.154","1.745","0.068","49.798","0.033","87.735","0.006","26.327","0.018","51.225998","86.166"
"2024","20240808","1T295565","ARTESIAN CATTLE G939L","G939L","-3.88","0.131","1.877","0.066","44.153","0.033","80.877","0.006","27.625","0.021","49.7015","85.254"
"2024","20240808","1T295566","ARTESIAN CATTLE 223L","223L","-4.479","0.049","1.157","0.042","41.439","0.028","76.617","0.005","25.261","0.019","45.9805","75.67"
"2024","20240808","1T295567","ARTESIAN CATTLE 448L","448L","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T295568","ARTESIAN CATTLE 9819L","9819L","-5.493","0.112","1.69","0.076","43.625","0.045","79.223","0.008","25.834","0.028","47.6465","70.594"
"2024","20240808","1T295569","ARTESIAN CATTLE G920L","G920L","-5.926","0.154","1.745","0.068","49.798","0.033","87.735","0.006","26.327","0.018","51.225998","86.166"
"2024","20240808","1T295570","ARTESIAN CATTLE G969L","G969L","-3.115","0.156","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T295571","ARTESIAN CATTLE E692L","E692L","-3.799","0.117","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T295572","ARTESIAN CATTLE G919L","G919L","-5.926","0.154","1.745","0.068","49.798","0.033","87.735","0.006","26.327","0.018","51.225998","86.166"
"2024","20240808","1T295573","ARTESIAN CATTLE 559L","559L","-3.44","0.077","1.816","0.079","43.288","0.055","79.409","0.009","24.969","0.036","46.613","82.885"
"2024","20240808","1T323308","ARTESIAN H004L","H004L","-4.443","0.052","1.877","0.066","44.153","0.033","80.877","0.006","27.625","0.021","49.7015","85.254"
"2024","20240808","1T323303","ARTESIAN H002L","H002L","-4.571","0.051","1.87","0.064","48.067","0.028","85.839","0.005","28.133","0.017","52.1665","86.812"
"2024","20240808","1T323291","ARTESIAN G962L","G962L","-0.463","0.103","0.384","0.081","46.94","0.059","83.453","0.01","23.529","0.042","46.999","83.066"
"2024","20240808","1T323292","ARTESIAN G954L","G954L","-3.799","0.117","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T323288","ARTESIAN E689L","E689L","-3.898","0.062","1.658","0.067","42.42","0.033","78.509","0.006","27.864","0.02","49.073997","81.502"
"2024","20240808","1T323299","ARTESIAN E632L","E632L","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T323289","ARTESIAN E60L","E60L","-3.44","0.077","1.816","0.079","43.288","0.055","79.409","0.009","24.969","0.036","46.613","82.885"
"2024","20240808","1T323294","ARTESIAN 539L","539L","-3.44","0.077","1.816","0.079","43.288","0.055","79.409","0.009","24.969","0.036","46.613","82.885"
"2024","20240808","1T323287","ARTESIAN 535L","535L","-4.479","0.049","1.157","0.042","41.439","0.028","76.617","0.005","25.261","0.019","45.9805","75.67"
"2024","20240808","1T323298","ARTESIAN 530L","530L","-6.252","0.117","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T323293","ARTESIAN 523L","523L","-3.44","0.077","1.816","0.079","43.288","0.055","79.409","0.009","24.969","0.036","46.613","82.885"
"2024","20240808","1T323346","ARTESIAN G964L","G964L","-3.898","0.062","1.658","0.067","42.42","0.033","78.509","0.006","27.864","0.02","49.073997","81.502"
"2024","20240808","1T323341","ARTESIAN G952L","G952L","-3.898","0.062","1.658","0.067","42.42","0.033","78.509","0.006","27.864","0.02","49.073997","81.502"
"2024","20240808","1T323336","ARTESIAN G941L","G941L","-0.463","0.103","0.384","0.081","46.94","0.059","83.453","0.01","23.529","0.042","46.999","83.066"
"2024","20240808","1T323267","ARTESIAN E646AL","E646AL","-0.483","0.127","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T323258","ARTESIAN E604L","E604L","-0.483","0.127","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T323275","ARTESIAN E696L","E696L","-3.44","0.077","1.816","0.079","43.288","0.055","79.409","0.009","24.969","0.036","46.613","82.885"
"2024","20240808","1T323276","ARTESIAN 533L","533L","-3.44","0.077","1.816","0.079","43.288","0.055","79.409","0.009","24.969","0.036","46.613","82.885"
"2024","20240808","1T323265","ARTESIAN 529L","529L","-3.44","0.077","1.816","0.079","43.288","0.055","79.409","0.009","24.969","0.036","46.613","82.885"
"2024","20240808","1T323282","ARTESIAN G950L","G950L","-3.898","0.062","1.658","0.067","42.42","0.033","78.509","0.006","27.864","0.02","49.073997","81.502"
"2024","20240808","1T323277","ARTESIAN G945L","G945L","-0.483","0.127","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T323262","ARTESIAN G943L","G943L","-3.898","0.062","1.658","0.067","42.42","0.033","78.509","0.006","27.864","0.02","49.073997","81.502"
"2024","20240808","1T323280","ARTESIAN G937L","G937L","-0.483","0.127","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T323283","ARTESIAN G935L","G935L","-0.463","0.103","0.384","0.081","46.94","0.059","83.453","0.01","23.529","0.042","46.999","83.066"
"2024","20240808","1T323270","ARTESIAN G917L","G917L","-0.463","0.103","0.384","0.081","46.94","0.059","83.453","0.01","23.529","0.042","46.999","83.066"
"2024","20240808","1T323274","ARTESIAN G915L","G915L","-4.877","0.06","2.416","0.063","46.927","0.028","84.424","0.005","27.812","0.018","51.275497","84.871"
"2024","20240808","1T323278","ARTESIAN G910L","G910L","-3.44","0.077","1.816","0.079","43.288","0.055","79.409","0.009","24.969","0.036","46.613","82.885"
"2024","20240808","1T323266","ARTESIAN G907L","G907L","-0.463","0.103","0.384","0.081","46.94","0.059","83.453","0.01","23.529","0.042","46.999","83.066"
"2024","20240808","1T323263","ARTESIAN G904L","G904L","-3.44","0.077","1.816","0.079","43.288","0.055","79.409","0.009","24.969","0.036","46.613","82.885"
"2024","20240808","1T323268","ARTESIAN G902L","G902L","-0.463","0.103","0.384","0.081","46.94","0.059","83.453","0.01","23.529","0.042","46.999","83.066"
"2024","20240808","1T323295","ARTESIAN 518L","518L","-3.44","0.077","1.816","0.079","43.288","0.055","79.409","0.009","24.969","0.036","46.613","82.885"
"2024","20240808","1T323286","ARTESIAN E623L","E623L","-3.799","0.117","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T323302","ARTESIAN H011L","H011L","-4.443","0.052","1.877","0.066","44.153","0.033","80.877","0.006","27.625","0.021","49.7015","85.254"
"2024","20240808","1T323306","ARTESIAN H006L","H006L","-4.417","0.059","1.877","0.066","44.153","0.033","80.877","0.006","27.625","0.021","49.7015","85.254"
"2024","20240808","AF291682","SIXTEEN PEAKS 2321L ET","2321L","-2.667","0.213","4.895","0.324","54.149","0.239","93.225","0.037","26.423","0.092","53.497498","74.476"
"2024","20240808","AF323245","ARTESIAN KAZUYA L339 ET","L339","-5.325","0.166","5.343","0.328","56.655","0.219","96.616","0.034","25.248","0.079","53.5755","80.226"
"2024","20240808","AF323247","ARTESIAN MANAMI L342 ET","L342","-3.458","0.155","5.795","0.321","43.533","0.212","80.231","0.033","28.001","0.081","49.7675","69.682"
"2024","20240808","AF295635","ARTESIAN TIANA L303","L303","2.724","0.158","0.779","0.319","43.985","0.202","79.977","0.034","22.813","0.083","44.8055","85.858"
"2024","20240808","AF295644","ARTESIAN ARIEL L306","L306","-1.452","0.187","2.378","0.329","42.677","0.225","79.15","0.037","22.266","0.092","43.6045","94.593"
"2024","20240808","AF295654","ARTESIAN ASHA L316 ET","L316","1.361","0.165","1.648","0.304","35.058","0.206","69.238","0.033","28.725","0.09","46.253998","76.513"
"2024","20240808","AF330782","ARTESIAN ACE ET","M451","1.481","0.22","2.408","0.19","47.963","0.138","85.282","0.021","26.42","0.064","50.4015","79.603"
"2024","20240808","1T323351","ARTESIAN G905L","G905L","-4.877","0.06","2.416","0.063","46.927","0.028","84.424","0.005","27.812","0.018","51.275497","84.871"
"2024","20240808","1T323347","ARTESIAN E665L","E665L","-0.483","0.127","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T323337","ARTESIAN E650L","E650L","-0.483","0.127","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T323320","ARTESIAN H007L","H007L","-4.605","0.044","1.87","0.064","48.067","0.028","85.839","0.005","28.133","0.017","52.1665","86.812"
"2024","20240808","1T323343","ARTESIAN E659L","E659L","-3.898","0.062","1.658","0.067","42.42","0.033","78.509","0.006","27.864","0.02","49.073997","81.502"
"2024","20240808","1T323342","ARTESIAN E646BL","E646BL","-0.483","0.127","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T323350","ARTESIAN E600L","E600L","-0.483","0.127","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T323338","ARTESIAN 528L","528L","-3.44","0.077","1.816","0.079","43.288","0.055","79.409","0.009","24.969","0.036","46.613","82.885"
"2024","20240808","1T323349","ARTESIAN 508L","508L","-4.479","0.049","1.157","0.042","41.439","0.028","76.617","0.005","25.261","0.019","45.9805","75.67"
"2024","20240808","1T323344","ARTESIAN E651L","E651L","-4.479","0.049","1.157","0.042","41.439","0.028","76.617","0.005","25.261","0.019","45.9805","75.67"
"2024","20240808","1T323370","ARTESIAN E617L","E617L","-3.799","0.117","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T323356","ARTESIAN 540L","540L","-3.44","0.077","1.816","0.079","43.288","0.055","79.409","0.009","24.969","0.036","46.613","82.885"
"2024","20240808","1T323381","ARTESIAN 537L","537L","-3.44","0.077","1.816","0.079","43.288","0.055","79.409","0.009","24.969","0.036","46.613","82.885"
"2024","20240808","1T323365","ARTESIAN 534L","534L","-3.44","0.077","1.816","0.079","43.288","0.055","79.409","0.009","24.969","0.036","46.613","82.885"
"2024","20240808","1T323355","ARTESIAN 532L","532L","-3.418","0.084","1.816","0.079","43.288","0.055","79.409","0.009","24.969","0.036","46.613","82.885"
"2024","20240808","1T323380","ARTESIAN 524L","524L","-4.877","0.06","2.416","0.063","46.927","0.028","84.424","0.005","27.812","0.018","51.275497","84.871"
"2024","20240808","1T323379","ARTESIAN G965L","G965L","-3.44","0.077","1.816","0.079","43.288","0.055","79.409","0.009","24.969","0.036","46.613","82.885"
"2024","20240808","1T323352","ARTESIAN G953L","G953L","-0.483","0.127","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T323384","ARTESIAN G947L","G947L","-3.898","0.062","1.658","0.067","42.42","0.033","78.509","0.006","27.864","0.02","49.073997","81.502"
"2024","20240808","1T323367","ARTESIAN G934L","G934L","-0.463","0.103","0.384","0.081","46.94","0.059","83.453","0.01","23.529","0.042","46.999","83.066"
"2024","20240808","1T323360","ARTESIAN G926L","G926L","-3.44","0.077","1.816","0.079","43.288","0.055","79.409","0.009","24.969","0.036","46.613","82.885"
"2024","20240808","1T323385","ARTESIAN G923L","G923L","-3.44","0.077","1.816","0.079","43.288","0.055","79.409","0.009","24.969","0.036","46.613","82.885"
"2024","20240808","1T323383","ARTESIAN E675L","E675L","-0.483","0.127","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T323368","ARTESIAN E636L","E636L","-0.483","0.127","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T323377","ARTESIAN E629L","E629L","-0.483","0.127","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T323366","ARTESIAN E698L","E698L","-4.479","0.049","1.157","0.042","41.439","0.028","76.617","0.005","25.261","0.019","45.9805","75.67"
"2024","20240808","1T323362","ARTESIAN E697L","E697L","-3.44","0.077","1.816","0.079","43.288","0.055","79.409","0.009","24.969","0.036","46.613","82.885"
"2024","20240808","1T323388","ARTESIAN G970L","G970L","-4.479","0.049","1.157","0.042","41.439","0.028","76.617","0.005","25.261","0.019","45.9805","75.67"
"2024","20240808","1T323396","ARTESIAN G968L","G968L","-6.252","0.117","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T323407","ARTESIAN G956L","G956L","-6.252","0.117","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T323403","ARTESIAN G951L","G951L","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T323397","ARTESIAN G936L","G936L","-6.252","0.117","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T323404","ARTESIAN G928L","G928L","-6.252","0.117","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T323417","ARTESIAN G925L","G925L","-6.252","0.117","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T323393","ARTESIAN G914L","G914L","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T323415","ARTESIAN G911L","G911L","-6.252","0.117","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T323386","ARTESIAN 520L","520L","-3.44","0.077","1.816","0.079","43.288","0.055","79.409","0.009","24.969","0.036","46.613","82.885"
"2024","20240808","1T323392","ARTESIAN 516L","516L","-0.483","0.127","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T323427","ARTESIAN 9786L","9786L","-6.252","0.117","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T323420","ARTESIAN 9642L","9642L","-5.493","0.112","1.69","0.076","43.625","0.045","79.223","0.008","25.834","0.028","47.6465","70.594"
"2024","20240808","1T323430","ARTESIAN G913L","G913L","-6.252","0.117","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T323422","ARTESIAN E667L","E667L","-6.252","0.117","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T323402","ARTESIAN E686L","E686L","-5.493","0.112","1.69","0.076","43.625","0.045","79.223","0.008","25.834","0.028","47.6465","70.594"
"2024","20240808","1T323382","ARTESIAN E628L","E628L","-3.898","0.062","1.658","0.067","42.42","0.033","78.509","0.006","27.864","0.02","49.073997","81.502"
"2024","20240808","1T323431","ARTESIAN E618L","E618L","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T323348","ARTESIAN E653L","E653L","-3.898","0.062","1.658","0.067","42.42","0.033","78.509","0.006","27.864","0.02","49.073997","81.502"
"2024","20240808","1T323354","ARTESIAN E649L","E649L","-0.463","0.103","0.384","0.081","46.94","0.059","83.453","0.01","23.529","0.042","46.999","83.066"
"2024","20240808","1T323297","STALLINGS E601L","E601L","-3.799","0.117","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","2T323312","ARTESIAN 434JL","434JL","-1.003","0.081","2.16","0.086","41.919","0.046","78.187","0.008","26.344","0.03","47.303497","87.598"
"2024","20240808","1T323340","ARTESIAN 993L","993L","-0.483","0.127","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T323378","ARTESIAN 974L","974L","-3.898","0.062","1.658","0.067","42.42","0.033","78.509","0.006","27.864","0.02","49.073997","81.502"
"2024","20240808","1T323406","ARTESIAN 9838L","9838L","-6.252","0.117","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T323369","ARTESIAN 9791L","9791L","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T323391","ARTESIAN 9768L","9768L","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T323353","ARTESIAN 9735L","9735L","-6.252","0.117","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T323389","ARTESIAN 9728L","9728L","-6.252","0.117","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T323419","ARTESIAN 9625L","9625L","-5.493","0.112","1.69","0.076","43.625","0.045","79.223","0.008","25.834","0.028","47.6465","70.594"
"2024","20240808","1T323428","ARTESIAN 9616L","9616L","-5.493","0.112","1.69","0.076","43.625","0.045","79.223","0.008","25.834","0.028","47.6465","70.594"
"2024","20240808","1T323426","ARTESIAN 9611L","9611L","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T323414","ARTESIAN 9609L","9609L","-6.252","0.117","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T323373","ARTESIAN 9582L","9582L","-6.252","0.117","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T323416","ARTESIAN 9575L","9575L","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T323390","ARTESIAN 9512L","9512L","-5.493","0.112","1.69","0.076","43.625","0.045","79.223","0.008","25.834","0.028","47.6465","70.594"
"2024","20240808","1T323394","ARTESIAN 9498L","9498L","-6.252","0.117","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T323408","ARTESIAN 9490L","9490L","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T323423","ARTESIAN 9464L","9464L","-6.252","0.117","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T323300","ARTESIAN 9454L","9454L","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T323434","ARTESIAN 9451L","9451L","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T323432","ARTESIAN 9435L","9435L","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T323364","ARTESIAN 9430L","9430L","-6.252","0.117","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T323411","ARTESIAN 9418L","9418L","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T323405","ARTESIAN 9401L","9401L","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T323409","ARTESIAN 9357L","9357L","-5.493","0.112","1.69","0.076","43.625","0.045","79.223","0.008","25.834","0.028","47.6465","70.594"
"2024","20240808","1T323363","ARTESIAN 9301L","9301L","-0.483","0.127","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T323387","ARTESIAN 9227L","9227L","-6.252","0.117","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T323400","ARTESIAN 9224L","9224L","-6.252","0.117","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T323301","ARTESIAN 9192L","9192L","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T323418","ARTESIAN 9190L","9190L","-6.252","0.117","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T323429","ARTESIAN 9129L","9129L","-0.483","0.127","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T323424","ARTESIAN 9363L","9363L","-6.252","0.117","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T323425","ARTESIAN 9100L","9100L","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T323433","ARTESIAN 9094L","9094L","-6.252","0.117","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T323395","ARTESIAN 9084L","9084L","-5.493","0.112","1.69","0.076","43.625","0.045","79.223","0.008","25.834","0.028","47.6465","70.594"
"2024","20240808","1T323410","ARTESIAN 9081L","9081L","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T323399","ARTESIAN 9080L","9080L","-5.493","0.112","1.69","0.076","43.625","0.045","79.223","0.008","25.834","0.028","47.6465","70.594"
"2024","20240808","1T323401","ARTESIAN 9053L","9053L","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T323361","ARTESIAN 9046L","9046L","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T323255","ARTESIAN 52L","52L","-0.463","0.103","0.384","0.081","46.94","0.059","83.453","0.01","23.529","0.042","46.999","83.066"
"2024","20240808","1T323257","ARTESIAN 49L","49L","-0.463","0.103","0.384","0.081","46.94","0.059","83.453","0.01","23.529","0.042","46.999","83.066"
"2024","20240808","1T323256","ARTESIAN 51L","51L","-0.463","0.103","0.384","0.081","46.94","0.059","83.453","0.01","23.529","0.042","46.999","83.066"
"2024","20240808","1T323253","ARTESIAN 48L","48L","-0.463","0.103","0.384","0.081","46.94","0.059","83.453","0.01","23.529","0.042","46.999","83.066"
"2024","20240808","1T323254","ARTESIAN 50L","50L","-0.463","0.103","0.384","0.081","46.94","0.059","83.453","0.01","23.529","0.042","46.999","83.066"
"2024","20240808","1T323323","ARTESIAN H049L","H049L","-4.571","0.051","1.87","0.064","48.067","0.028","85.839","0.005","28.133","0.017","52.1665","86.812"
